resample,model,recall
113,gpt-5.4,0.4
114,claude-haiku-4-5-20251001,0.4
114,claude-sonnet-4-6,0.6666666666666666
114,claude-opus-4-7,0.4
114,gpt-5.4-nano,0.7333333333333333
114,gpt-5.4-mini,0.4666666666666667
114,gpt-5.4,0.3333333333333333
115,claude-haiku-4-5-20251001,0.5333333333333333
115,claude-sonnet-4-6,0.8666666666666667
115,claude-opus-4-7,0.4
115,gpt-5.4-nano,0.7333333333333333
115,gpt-5.4-mini,0.6
115,gpt-5.4,0.13333333333333333
116,claude-haiku-4-5-20251001,0.4
116,claude-sonnet-4-6,0.8
116,claude-opus-4-7,0.4
116,gpt-5.4-nano,0.8
116,gpt-5.4-mini,0.4666666666666667
116,gpt-5.4,0.4
117,claude-haiku-4-5-20251001,0.6
117,claude-sonnet-4-6,0.8666666666666667
117,claude-opus-4-7,0.3333333333333333
117,gpt-5.4-nano,0.9333333333333333
117,gpt-5.4-mini,0.6666666666666666
117,gpt-5.4,0.4666666666666667
118,claude-haiku-4-5-20251001,0.5333333333333333
118,claude-sonnet-4-6,0.8
118,claude-opus-4-7,0.4666666666666667
118,gpt-5.4-nano,0.9333333333333333
118,gpt-5.4-mini,0.5333333333333333
118,gpt-5.4,0.6
119,claude-haiku-4-5-20251001,0.5333333333333333
119,claude-sonnet-4-6,0.9333333333333333
119,claude-opus-4-7,0.4666666666666667
119,gpt-5.4-nano,0.9333333333333333
119,gpt-5.4-mini,0.5333333333333333
119,gpt-5.4,0.26666666666666666
120,claude-haiku-4-5-20251001,0.6
120,claude-sonnet-4-6,0.6666666666666666
120,claude-opus-4-7,0.4666666666666667
120,gpt-5.4-nano,0.7333333333333333
120,gpt-5.4-mini,0.6666666666666666
120,gpt-5.4,0.4
121,claude-haiku-4-5-20251001,0.5333333333333333
121,claude-sonnet-4-6,0.6666666666666666
121,claude-opus-4-7,0.4
121,gpt-5.4-nano,0.7333333333333333
121,gpt-5.4-mini,0.4666666666666667
121,gpt-5.4,0.4
122,claude-haiku-4-5-20251001,0.6
122,claude-sonnet-4-6,0.8
122,claude-opus-4-7,0.2
122,gpt-5.4-nano,0.8
122,gpt-5.4-mini,0.6666666666666666
122,gpt-5.4,0.2
123,claude-haiku-4-5-20251001,0.6666666666666666
123,claude-sonnet-4-6,0.8
123,claude-opus-4-7,0.4666666666666667
123,gpt-5.4-nano,0.8
123,gpt-5.4-mini,0.4666666666666667
123,gpt-5.4,0.4
124,claude-haiku-4-5-20251001,0.5333333333333333
124,claude-sonnet-4-6,0.6
124,claude-opus-4-7,0.7333333333333333
124,gpt-5.4-nano,0.8
124,gpt-5.4-mini,0.6
124,gpt-5.4,0.4666666666666667
125,claude-haiku-4-5-20251001,0.4666666666666667
125,claude-sonnet-4-6,1.0
125,claude-opus-4-7,0.3333333333333333
125,gpt-5.4-nano,0.8
125,gpt-5.4-mini,0.6666666666666666
125,gpt-5.4,0.4
126,claude-haiku-4-5-20251001,0.4666666666666667
126,claude-sonnet-4-6,0.6666666666666666
126,claude-opus-4-7,0.4
126,gpt-5.4-nano,0.8
126,gpt-5.4-mini,0.7333333333333333
126,gpt-5.4,0.5333333333333333
127,claude-haiku-4-5-20251001,0.4
127,claude-sonnet-4-6,0.7333333333333333
127,claude-opus-4-7,0.5333333333333333
127,gpt-5.4-nano,0.6
127,gpt-5.4-mini,0.5333333333333333
127,gpt-5.4,0.5333333333333333
128,claude-haiku-4-5-20251001,0.5333333333333333
128,claude-sonnet-4-6,0.8
128,claude-opus-4-7,0.4666666666666667
128,gpt-5.4-nano,0.9333333333333333
128,gpt-5.4-mini,0.7333333333333333
128,gpt-5.4,0.3333333333333333
129,claude-haiku-4-5-20251001,0.6
129,claude-sonnet-4-6,0.26666666666666666
129,claude-opus-4-7,0.3333333333333333
129,gpt-5.4-nano,0.7333333333333333
129,gpt-5.4-mini,0.6
129,gpt-5.4,0.26666666666666666
130,claude-haiku-4-5-20251001,0.3333333333333333
130,claude-sonnet-4-6,0.8
130,claude-opus-4-7,0.4666666666666667
130,gpt-5.4-nano,0.7333333333333333
130,gpt-5.4-mini,0.5333333333333333
130,gpt-5.4,0.3333333333333333
131,claude-haiku-4-5-20251001,0.4
131,claude-sonnet-4-6,0.8
131,claude-opus-4-7,0.7333333333333333
131,gpt-5.4-nano,0.8666666666666667
131,gpt-5.4-mini,0.6666666666666666
131,gpt-5.4,0.3333333333333333
132,claude-haiku-4-5-20251001,0.6
132,claude-sonnet-4-6,0.8
132,claude-opus-4-7,0.4
132,gpt-5.4-nano,0.6666666666666666
132,gpt-5.4-mini,0.6666666666666666
132,gpt-5.4,0.4666666666666667
133,claude-haiku-4-5-20251001,0.5333333333333333
133,claude-sonnet-4-6,0.7333333333333333
133,claude-opus-4-7,0.4666666666666667
133,gpt-5.4-nano,0.8666666666666667
133,gpt-5.4-mini,0.4666666666666667
133,gpt-5.4,0.5333333333333333
134,claude-haiku-4-5-20251001,0.4666666666666667
134,claude-sonnet-4-6,0.8
134,claude-opus-4-7,0.26666666666666666
134,gpt-5.4-nano,0.9333333333333333
134,gpt-5.4-mini,0.26666666666666666
134,gpt-5.4,0.4
135,claude-haiku-4-5-20251001,0.6
135,claude-sonnet-4-6,0.8
135,claude-opus-4-7,0.4
135,gpt-5.4-nano,0.6666666666666666
135,gpt-5.4-mini,0.6
135,gpt-5.4,0.4
136,claude-haiku-4-5-20251001,0.6666666666666666
136,claude-sonnet-4-6,0.6
136,claude-opus-4-7,0.3333333333333333
136,gpt-5.4-nano,0.8
136,gpt-5.4-mini,0.6
136,gpt-5.4,0.5333333333333333
137,claude-haiku-4-5-20251001,0.4
137,claude-sonnet-4-6,0.7333333333333333
137,claude-opus-4-7,0.26666666666666666
137,gpt-5.4-nano,0.8666666666666667
137,gpt-5.4-mini,0.3333333333333333
137,gpt-5.4,0.7333333333333333
138,claude-haiku-4-5-20251001,0.6666666666666666
138,claude-sonnet-4-6,0.8
138,claude-opus-4-7,0.6
138,gpt-5.4-nano,0.8
138,gpt-5.4-mini,0.6666666666666666
138,gpt-5.4,0.3333333333333333
139,claude-haiku-4-5-20251001,0.6666666666666666
139,claude-sonnet-4-6,0.9333333333333333
139,claude-opus-4-7,0.4666666666666667
139,gpt-5.4-nano,0.8
139,gpt-5.4-mini,0.6
139,gpt-5.4,0.4
140,claude-haiku-4-5-20251001,0.6666666666666666
140,claude-sonnet-4-6,0.9333333333333333
140,claude-opus-4-7,0.4
140,gpt-5.4-nano,0.8666666666666667
140,gpt-5.4-mini,0.6666666666666666
140,gpt-5.4,0.3333333333333333
141,claude-haiku-4-5-20251001,0.6666666666666666
141,claude-sonnet-4-6,0.6
141,claude-opus-4-7,0.4
141,gpt-5.4-nano,0.8
141,gpt-5.4-mini,0.5333333333333333
141,gpt-5.4,0.13333333333333333
142,claude-haiku-4-5-20251001,0.7333333333333333
142,claude-sonnet-4-6,0.9333333333333333
142,claude-opus-4-7,0.4666666666666667
142,gpt-5.4-nano,0.6666666666666666
142,gpt-5.4-mini,0.6666666666666666
142,gpt-5.4,0.3333333333333333
143,claude-haiku-4-5-20251001,0.6666666666666666
143,claude-sonnet-4-6,0.7333333333333333
143,claude-opus-4-7,0.5333333333333333
143,gpt-5.4-nano,0.7333333333333333
143,gpt-5.4-mini,0.5333333333333333
143,gpt-5.4,0.4
144,claude-haiku-4-5-20251001,0.6666666666666666
144,claude-sonnet-4-6,0.8
144,claude-opus-4-7,0.26666666666666666
144,gpt-5.4-nano,0.8
144,gpt-5.4-mini,0.5333333333333333
144,gpt-5.4,0.26666666666666666
145,claude-haiku-4-5-20251001,0.3333333333333333
145,claude-sonnet-4-6,0.8666666666666667
145,claude-opus-4-7,0.4
145,gpt-5.4-nano,0.8
145,gpt-5.4-mini,0.8
145,gpt-5.4,0.6
146,claude-haiku-4-5-20251001,0.4666666666666667
146,claude-sonnet-4-6,0.5333333333333333
146,claude-opus-4-7,0.4
146,gpt-5.4-nano,0.7333333333333333
146,gpt-5.4-mini,0.4
146,gpt-5.4,0.6
147,claude-haiku-4-5-20251001,0.6
147,claude-sonnet-4-6,0.6
147,claude-opus-4-7,0.5333333333333333
147,gpt-5.4-nano,1.0
147,gpt-5.4-mini,0.5333333333333333
147,gpt-5.4,0.13333333333333333
148,claude-haiku-4-5-20251001,0.6666666666666666
148,claude-sonnet-4-6,0.6
148,claude-opus-4-7,0.6
148,gpt-5.4-nano,0.7333333333333333
148,gpt-5.4-mini,0.5333333333333333
148,gpt-5.4,0.4
149,claude-haiku-4-5-20251001,0.4666666666666667
149,claude-sonnet-4-6,0.6
149,claude-opus-4-7,0.6
149,gpt-5.4-nano,0.8666666666666667
149,gpt-5.4-mini,0.5333333333333333
149,gpt-5.4,0.5333333333333333
150,claude-haiku-4-5-20251001,0.5333333333333333
150,claude-sonnet-4-6,0.4666666666666667
150,claude-opus-4-7,0.8
150,gpt-5.4-nano,0.4666666666666667
150,gpt-5.4-mini,0.6666666666666666
150,gpt-5.4,0.3333333333333333
151,claude-haiku-4-5-20251001,0.5333333333333333
151,claude-sonnet-4-6,0.9333333333333333
151,claude-opus-4-7,0.7333333333333333
151,gpt-5.4-nano,0.7333333333333333
151,gpt-5.4-mini,0.5333333333333333
151,gpt-5.4,0.5333333333333333
152,claude-haiku-4-5-20251001,0.8
152,claude-sonnet-4-6,0.7333333333333333
152,claude-opus-4-7,0.4666666666666667
152,gpt-5.4-nano,0.9333333333333333
152,gpt-5.4-mini,0.6
152,gpt-5.4,0.4
153,claude-haiku-4-5-20251001,0.4
153,claude-sonnet-4-6,0.8
153,claude-opus-4-7,0.3333333333333333
153,gpt-5.4-nano,0.8
153,gpt-5.4-mini,0.8
153,gpt-5.4,0.2
154,claude-haiku-4-5-20251001,0.3333333333333333
154,claude-sonnet-4-6,0.6666666666666666
154,claude-opus-4-7,0.4666666666666667
154,gpt-5.4-nano,0.8666666666666667
154,gpt-5.4-mini,0.5333333333333333
154,gpt-5.4,0.5333333333333333
155,claude-haiku-4-5-20251001,0.4666666666666667
155,claude-sonnet-4-6,0.7333333333333333
155,claude-opus-4-7,0.4
155,gpt-5.4-nano,0.9333333333333333
155,gpt-5.4-mini,0.6666666666666666
155,gpt-5.4,0.26666666666666666
156,claude-haiku-4-5-20251001,0.4666666666666667
156,claude-sonnet-4-6,0.8666666666666667
156,claude-opus-4-7,0.3333333333333333
156,gpt-5.4-nano,0.9333333333333333
156,gpt-5.4-mini,0.5333333333333333
156,gpt-5.4,0.3333333333333333
157,claude-haiku-4-5-20251001,0.6666666666666666
157,claude-sonnet-4-6,0.8
157,claude-opus-4-7,0.3333333333333333
157,gpt-5.4-nano,0.6
157,gpt-5.4-mini,0.4666666666666667
157,gpt-5.4,0.4666666666666667
158,claude-haiku-4-5-20251001,0.5333333333333333
158,claude-sonnet-4-6,0.8666666666666667
158,claude-opus-4-7,0.6
158,gpt-5.4-nano,0.5333333333333333
158,gpt-5.4-mini,0.3333333333333333
158,gpt-5.4,0.26666666666666666
159,claude-haiku-4-5-20251001,0.7333333333333333
159,claude-sonnet-4-6,0.7333333333333333
159,claude-opus-4-7,0.4
159,gpt-5.4-nano,0.6666666666666666
159,gpt-5.4-mini,0.4666666666666667
159,gpt-5.4,0.5333333333333333
160,claude-haiku-4-5-20251001,0.4666666666666667
160,claude-sonnet-4-6,0.8
160,claude-opus-4-7,0.4
160,gpt-5.4-nano,0.8666666666666667
160,gpt-5.4-mini,0.8
160,gpt-5.4,0.4
161,claude-haiku-4-5-20251001,0.4666666666666667
161,claude-sonnet-4-6,0.8
161,claude-opus-4-7,0.5333333333333333
161,gpt-5.4-nano,0.7333333333333333
161,gpt-5.4-mini,0.5333333333333333
161,gpt-5.4,0.4
162,claude-haiku-4-5-20251001,0.5333333333333333
162,claude-sonnet-4-6,0.7333333333333333
162,claude-opus-4-7,0.4666666666666667
162,gpt-5.4-nano,0.4666666666666667
162,gpt-5.4-mini,0.6
162,gpt-5.4,0.26666666666666666
163,claude-haiku-4-5-20251001,0.4666666666666667
163,claude-sonnet-4-6,0.7333333333333333
163,claude-opus-4-7,0.4
163,gpt-5.4-nano,0.8
163,gpt-5.4-mini,0.6
163,gpt-5.4,0.6
164,claude-haiku-4-5-20251001,0.6666666666666666
164,claude-sonnet-4-6,0.9333333333333333
164,claude-opus-4-7,0.4666666666666667
164,gpt-5.4-nano,0.8666666666666667
164,gpt-5.4-mini,0.6
164,gpt-5.4,0.13333333333333333
165,claude-haiku-4-5-20251001,0.3333333333333333
165,claude-sonnet-4-6,0.9333333333333333
165,claude-opus-4-7,0.4666666666666667
165,gpt-5.4-nano,0.8
165,gpt-5.4-mini,0.6666666666666666
165,gpt-5.4,0.2
166,claude-haiku-4-5-20251001,0.5333333333333333
166,claude-sonnet-4-6,0.6666666666666666
166,claude-opus-4-7,0.4
166,gpt-5.4-nano,0.9333333333333333
166,gpt-5.4-mini,0.4
166,gpt-5.4,0.3333333333333333
167,claude-haiku-4-5-20251001,0.4666666666666667
167,claude-sonnet-4-6,0.8666666666666667
167,claude-opus-4-7,0.5333333333333333
167,gpt-5.4-nano,0.8666666666666667
167,gpt-5.4-mini,0.4
167,gpt-5.4,0.4666666666666667
168,claude-haiku-4-5-20251001,0.4666666666666667
168,claude-sonnet-4-6,0.7333333333333333
168,claude-opus-4-7,0.4666666666666667
168,gpt-5.4-nano,0.8
168,gpt-5.4-mini,0.4
168,gpt-5.4,0.5333333333333333
169,claude-haiku-4-5-20251001,0.6666666666666666
169,claude-sonnet-4-6,0.9333333333333333
169,claude-opus-4-7,0.3333333333333333
169,gpt-5.4-nano,0.8
169,gpt-5.4-mini,0.5333333333333333
169,gpt-5.4,0.26666666666666666
170,claude-haiku-4-5-20251001,0.6
170,claude-sonnet-4-6,0.5333333333333333
170,claude-opus-4-7,0.6
170,gpt-5.4-nano,0.9333333333333333
170,gpt-5.4-mini,0.4
170,gpt-5.4,0.4666666666666667
171,claude-haiku-4-5-20251001,0.4666666666666667
171,claude-sonnet-4-6,0.8
171,claude-opus-4-7,0.4
171,gpt-5.4-nano,0.6666666666666666
171,gpt-5.4-mini,0.7333333333333333
171,gpt-5.4,0.3333333333333333
172,claude-haiku-4-5-20251001,0.6
172,claude-sonnet-4-6,0.7333333333333333
172,claude-opus-4-7,0.13333333333333333
172,gpt-5.4-nano,0.8666666666666667
172,gpt-5.4-mini,0.7333333333333333
172,gpt-5.4,0.4666666666666667
173,claude-haiku-4-5-20251001,0.7333333333333333
173,claude-sonnet-4-6,0.3333333333333333
173,claude-opus-4-7,0.4666666666666667
173,gpt-5.4-nano,0.4666666666666667
173,gpt-5.4-mini,0.6666666666666666
173,gpt-5.4,0.4
174,claude-haiku-4-5-20251001,0.4
174,claude-sonnet-4-6,0.7333333333333333
174,claude-opus-4-7,0.5333333333333333
174,gpt-5.4-nano,0.8666666666666667
174,gpt-5.4-mini,0.8
174,gpt-5.4,0.4
175,claude-haiku-4-5-20251001,0.5333333333333333
175,claude-sonnet-4-6,0.7333333333333333
175,claude-opus-4-7,0.4666666666666667
175,gpt-5.4-nano,0.8
175,gpt-5.4-mini,0.6666666666666666
175,gpt-5.4,0.4666666666666667
176,claude-haiku-4-5-20251001,0.4666666666666667
176,claude-sonnet-4-6,0.9333333333333333
176,claude-opus-4-7,0.4
176,gpt-5.4-nano,0.8666666666666667
176,gpt-5.4-mini,0.6666666666666666
176,gpt-5.4,0.4
177,claude-haiku-4-5-20251001,0.6
177,claude-sonnet-4-6,0.6666666666666666
177,claude-opus-4-7,0.3333333333333333
177,gpt-5.4-nano,0.8
177,gpt-5.4-mini,0.8666666666666667
177,gpt-5.4,0.26666666666666666
178,claude-haiku-4-5-20251001,0.6666666666666666
178,claude-sonnet-4-6,0.8
178,claude-opus-4-7,0.6666666666666666
178,gpt-5.4-nano,0.8666666666666667
178,gpt-5.4-mini,0.5333333333333333
178,gpt-5.4,0.3333333333333333
179,claude-haiku-4-5-20251001,0.26666666666666666
179,claude-sonnet-4-6,0.7333333333333333
179,claude-opus-4-7,0.3333333333333333
179,gpt-5.4-nano,1.0
179,gpt-5.4-mini,0.6
179,gpt-5.4,0.5333333333333333
180,claude-haiku-4-5-20251001,0.6
180,claude-sonnet-4-6,0.8666666666666667
180,claude-opus-4-7,0.3333333333333333
180,gpt-5.4-nano,0.7333333333333333
180,gpt-5.4-mini,0.5333333333333333
180,gpt-5.4,0.4
181,claude-haiku-4-5-20251001,0.3333333333333333
181,claude-sonnet-4-6,0.8
181,claude-opus-4-7,0.26666666666666666
181,gpt-5.4-nano,0.9333333333333333
181,gpt-5.4-mini,0.5333333333333333
181,gpt-5.4,0.4666666666666667
182,claude-haiku-4-5-20251001,0.4666666666666667
182,claude-sonnet-4-6,0.6666666666666666
182,claude-opus-4-7,0.4666666666666667
182,gpt-5.4-nano,0.8666666666666667
182,gpt-5.4-mini,0.4
182,gpt-5.4,0.3333333333333333
183,claude-haiku-4-5-20251001,0.7333333333333333
183,claude-sonnet-4-6,0.7333333333333333
183,claude-opus-4-7,0.4
183,gpt-5.4-nano,0.6666666666666666
183,gpt-5.4-mini,0.5333333333333333
183,gpt-5.4,0.3333333333333333
184,claude-haiku-4-5-20251001,0.5333333333333333
184,claude-sonnet-4-6,0.6666666666666666
184,claude-opus-4-7,0.13333333333333333
184,gpt-5.4-nano,0.9333333333333333
184,gpt-5.4-mini,0.7333333333333333
184,gpt-5.4,0.3333333333333333
185,claude-haiku-4-5-20251001,0.5333333333333333
185,claude-sonnet-4-6,0.6666666666666666
185,claude-opus-4-7,0.13333333333333333
185,gpt-5.4-nano,0.8
185,gpt-5.4-mini,0.8
185,gpt-5.4,0.4
186,claude-haiku-4-5-20251001,0.4
186,claude-sonnet-4-6,0.6666666666666666
186,claude-opus-4-7,0.5333333333333333
186,gpt-5.4-nano,0.8
186,gpt-5.4-mini,0.7333333333333333
186,gpt-5.4,0.3333333333333333
187,claude-haiku-4-5-20251001,0.6
187,claude-sonnet-4-6,0.7333333333333333
187,claude-opus-4-7,0.4
187,gpt-5.4-nano,0.6666666666666666
187,gpt-5.4-mini,0.6
187,gpt-5.4,0.2
188,claude-haiku-4-5-20251001,0.4666666666666667
188,claude-sonnet-4-6,0.6666666666666666
188,claude-opus-4-7,0.4
188,gpt-5.4-nano,0.8
188,gpt-5.4-mini,0.6666666666666666
188,gpt-5.4,0.4666666666666667
189,claude-haiku-4-5-20251001,0.3333333333333333
189,claude-sonnet-4-6,0.6666666666666666
189,claude-opus-4-7,0.4666666666666667
189,gpt-5.4-nano,0.9333333333333333
189,gpt-5.4-mini,0.4
189,gpt-5.4,0.4666666666666667
190,claude-haiku-4-5-20251001,0.5333333333333333
190,claude-sonnet-4-6,0.8666666666666667
190,claude-opus-4-7,0.8
190,gpt-5.4-nano,0.7333333333333333
190,gpt-5.4-mini,0.4666666666666667
190,gpt-5.4,0.13333333333333333
191,claude-haiku-4-5-20251001,0.4
191,claude-sonnet-4-6,0.8666666666666667
191,claude-opus-4-7,0.4666666666666667
191,gpt-5.4-nano,0.8666666666666667
191,gpt-5.4-mini,0.7333333333333333
191,gpt-5.4,0.3333333333333333
192,claude-haiku-4-5-20251001,0.6666666666666666
192,claude-sonnet-4-6,0.5333333333333333
192,claude-opus-4-7,0.6
192,gpt-5.4-nano,0.8
192,gpt-5.4-mini,0.4666666666666667
192,gpt-5.4,0.3333333333333333
193,claude-haiku-4-5-20251001,0.4666666666666667
193,claude-sonnet-4-6,0.6666666666666666
193,claude-opus-4-7,0.4666666666666667
193,gpt-5.4-nano,0.9333333333333333
193,gpt-5.4-mini,0.5333333333333333
193,gpt-5.4,0.2
194,claude-haiku-4-5-20251001,0.5333333333333333
194,claude-sonnet-4-6,0.9333333333333333
194,claude-opus-4-7,0.4666666666666667
194,gpt-5.4-nano,0.8
194,gpt-5.4-mini,0.6666666666666666
194,gpt-5.4,0.4
195,claude-haiku-4-5-20251001,0.5333333333333333
195,claude-sonnet-4-6,0.7333333333333333
195,claude-opus-4-7,0.26666666666666666
195,gpt-5.4-nano,0.9333333333333333
195,gpt-5.4-mini,0.4
195,gpt-5.4,0.2
196,claude-haiku-4-5-20251001,0.5333333333333333
196,claude-sonnet-4-6,0.8666666666666667
196,claude-opus-4-7,0.6666666666666666
196,gpt-5.4-nano,0.8666666666666667
196,gpt-5.4-mini,0.6
196,gpt-5.4,0.4666666666666667
197,claude-haiku-4-5-20251001,0.4666666666666667
197,claude-sonnet-4-6,0.4
197,claude-opus-4-7,0.5333333333333333
197,gpt-5.4-nano,1.0
197,gpt-5.4-mini,0.5333333333333333
197,gpt-5.4,0.3333333333333333
198,claude-haiku-4-5-20251001,0.6
198,claude-sonnet-4-6,0.8
198,claude-opus-4-7,0.3333333333333333
198,gpt-5.4-nano,0.8
198,gpt-5.4-mini,0.6666666666666666
198,gpt-5.4,0.26666666666666666
199,claude-haiku-4-5-20251001,0.5333333333333333
199,claude-sonnet-4-6,0.6666666666666666
199,claude-opus-4-7,0.3333333333333333
199,gpt-5.4-nano,0.8
199,gpt-5.4-mini,0.6666666666666666
199,gpt-5.4,0.4666666666666667
200,claude-haiku-4-5-20251001,0.5333333333333333
200,claude-sonnet-4-6,0.8666666666666667
200,claude-opus-4-7,0.2
200,gpt-5.4-nano,0.6
200,gpt-5.4-mini,0.6
200,gpt-5.4,0.4666666666666667
201,claude-haiku-4-5-20251001,0.8
201,claude-sonnet-4-6,0.7333333333333333
201,claude-opus-4-7,0.26666666666666666
201,gpt-5.4-nano,0.8666666666666667
201,gpt-5.4-mini,0.3333333333333333
201,gpt-5.4,0.3333333333333333
202,claude-haiku-4-5-20251001,0.6
202,claude-sonnet-4-6,0.6666666666666666
202,claude-opus-4-7,0.6
202,gpt-5.4-nano,0.8
202,gpt-5.4-mini,0.4666666666666667
202,gpt-5.4,0.26666666666666666
203,claude-haiku-4-5-20251001,0.5333333333333333
203,claude-sonnet-4-6,0.8666666666666667
203,claude-opus-4-7,0.4
203,gpt-5.4-nano,0.8
203,gpt-5.4-mini,0.6
203,gpt-5.4,0.26666666666666666
204,claude-haiku-4-5-20251001,0.6666666666666666
204,claude-sonnet-4-6,0.5333333333333333
204,claude-opus-4-7,0.4666666666666667
204,gpt-5.4-nano,0.8666666666666667
204,gpt-5.4-mini,0.4666666666666667
204,gpt-5.4,0.4666666666666667
205,claude-haiku-4-5-20251001,0.6
205,claude-sonnet-4-6,0.9333333333333333
205,claude-opus-4-7,0.5333333333333333
205,gpt-5.4-nano,0.9333333333333333
205,gpt-5.4-mini,0.5333333333333333
205,gpt-5.4,0.26666666666666666
206,claude-haiku-4-5-20251001,0.6
206,claude-sonnet-4-6,0.8666666666666667
206,claude-opus-4-7,0.6
206,gpt-5.4-nano,0.8666666666666667
206,gpt-5.4-mini,0.3333333333333333
206,gpt-5.4,0.2
207,claude-haiku-4-5-20251001,0.7333333333333333
207,claude-sonnet-4-6,0.8
207,claude-opus-4-7,0.4666666666666667
207,gpt-5.4-nano,0.6
207,gpt-5.4-mini,0.4
207,gpt-5.4,0.26666666666666666
208,claude-haiku-4-5-20251001,0.7333333333333333
208,claude-sonnet-4-6,0.6
208,claude-opus-4-7,0.4666666666666667
208,gpt-5.4-nano,0.7333333333333333
208,gpt-5.4-mini,0.4
208,gpt-5.4,0.26666666666666666
209,claude-haiku-4-5-20251001,0.6666666666666666
209,claude-sonnet-4-6,0.6666666666666666
209,claude-opus-4-7,0.6
209,gpt-5.4-nano,0.8
209,gpt-5.4-mini,0.4
209,gpt-5.4,0.3333333333333333
210,claude-haiku-4-5-20251001,0.6666666666666666
210,claude-sonnet-4-6,0.6
210,claude-opus-4-7,0.4
210,gpt-5.4-nano,0.9333333333333333
210,gpt-5.4-mini,0.4
210,gpt-5.4,0.5333333333333333
211,claude-haiku-4-5-20251001,0.4666666666666667
211,claude-sonnet-4-6,0.8666666666666667
211,claude-opus-4-7,0.26666666666666666
211,gpt-5.4-nano,1.0
211,gpt-5.4-mini,0.6
211,gpt-5.4,0.2
212,claude-haiku-4-5-20251001,0.4
212,claude-sonnet-4-6,0.4666666666666667
212,claude-opus-4-7,0.3333333333333333
212,gpt-5.4-nano,0.8
212,gpt-5.4-mini,0.6
212,gpt-5.4,0.3333333333333333
213,claude-haiku-4-5-20251001,0.6
213,claude-sonnet-4-6,0.5333333333333333
213,claude-opus-4-7,0.6666666666666666
213,gpt-5.4-nano,0.8
213,gpt-5.4-mini,0.5333333333333333
213,gpt-5.4,0.26666666666666666
214,claude-haiku-4-5-20251001,0.4
214,claude-sonnet-4-6,0.7333333333333333
214,claude-opus-4-7,0.5333333333333333
214,gpt-5.4-nano,0.8
214,gpt-5.4-mini,0.6666666666666666
214,gpt-5.4,0.3333333333333333
215,claude-haiku-4-5-20251001,0.4666666666666667
215,claude-sonnet-4-6,0.4666666666666667
215,claude-opus-4-7,0.5333333333333333
215,gpt-5.4-nano,0.8
215,gpt-5.4-mini,0.5333333333333333
215,gpt-5.4,0.4666666666666667
216,claude-haiku-4-5-20251001,0.6
216,claude-sonnet-4-6,0.6
216,claude-opus-4-7,0.4
216,gpt-5.4-nano,0.8
216,gpt-5.4-mini,0.7333333333333333
216,gpt-5.4,0.2
217,claude-haiku-4-5-20251001,0.6
217,claude-sonnet-4-6,0.6666666666666666
217,claude-opus-4-7,0.5333333333333333
217,gpt-5.4-nano,0.8666666666666667
217,gpt-5.4-mini,0.8
217,gpt-5.4,0.4
218,claude-haiku-4-5-20251001,0.4666666666666667
218,claude-sonnet-4-6,0.9333333333333333
218,claude-opus-4-7,0.5333333333333333
218,gpt-5.4-nano,0.7333333333333333
218,gpt-5.4-mini,0.6
218,gpt-5.4,0.3333333333333333
219,claude-haiku-4-5-20251001,0.5333333333333333
219,claude-sonnet-4-6,0.7333333333333333
219,claude-opus-4-7,0.5333333333333333
219,gpt-5.4-nano,0.8666666666666667
219,gpt-5.4-mini,0.6
219,gpt-5.4,0.4
220,claude-haiku-4-5-20251001,0.4666666666666667
220,claude-sonnet-4-6,0.8666666666666667
220,claude-opus-4-7,0.13333333333333333
220,gpt-5.4-nano,0.9333333333333333
220,gpt-5.4-mini,0.6666666666666666
220,gpt-5.4,0.4
221,claude-haiku-4-5-20251001,0.6666666666666666
221,claude-sonnet-4-6,0.5333333333333333
221,claude-opus-4-7,0.4
221,gpt-5.4-nano,0.8
221,gpt-5.4-mini,0.4666666666666667
221,gpt-5.4,0.4
222,claude-haiku-4-5-20251001,0.4666666666666667
222,claude-sonnet-4-6,0.7333333333333333
222,claude-opus-4-7,0.3333333333333333
222,gpt-5.4-nano,0.8666666666666667
222,gpt-5.4-mini,0.6666666666666666
222,gpt-5.4,0.6
223,claude-haiku-4-5-20251001,0.6666666666666666
223,claude-sonnet-4-6,0.4
223,claude-opus-4-7,0.4666666666666667
223,gpt-5.4-nano,0.6
223,gpt-5.4-mini,0.5333333333333333
223,gpt-5.4,0.26666666666666666
224,claude-haiku-4-5-20251001,0.4666666666666667
224,claude-sonnet-4-6,0.8666666666666667
224,claude-opus-4-7,0.4666666666666667
224,gpt-5.4-nano,0.9333333333333333
224,gpt-5.4-mini,0.4
224,gpt-5.4,0.4
225,claude-haiku-4-5-20251001,0.6
225,claude-sonnet-4-6,0.6666666666666666
225,claude-opus-4-7,0.6
225,gpt-5.4-nano,0.6666666666666666
225,gpt-5.4-mini,0.5333333333333333
225,gpt-5.4,0.4666666666666667
